,LINIEN_TEXT,HALTESTELLEN_NAME,shape,mean,std
2286,70,"Zürich, Schmiede Wiedikon",0.08134606546311103,-15.595092384025868,15.808133707429231
2287,N13,"Zürich, Dunkelhölzli",0.0030478672998565026,-829.7729998150633,831.1907282515192
2288,N2,"Zürich, Bellevue",0.20731224947920757,-57.68271765307469,58.85437399799784
2289,751,"Zürich, Dreiwiesen",0.053009311792158786,-33.43522859680486,34.633495626415254
2290,39,"Zürich, Im Klösterli",0.003547982429276492,-1360.5222017660872,1361.1405100262675
2291,34,"Zürich, Rotbuchstrasse",0.3396809757476167,-3.715875655528057,4.175744620782263
2292,S11,Opfikon Süd,7.049882957977442,17.999999999999996,0.018032855300682618
2293,EC,Zürich Altstetten,1.7032781438566582,12.999999999999996,1.9145522202001994e-14
2294,33,"Zürich, Hügelstrasse",0.7518268625890205,-2.186362598587806,4.150062602827671
2295,33,"Zürich, Waffenplatzstrasse",1.1893019521748749,-0.30899376552814906,2.2467746179252184
2296,4,"Zürich, Haldenbach",5.764384371958089,-3.643074848667734e-17,3.781201785845268e-05
2297,10,"Zürich, Hirschwiesenstrasse",0.1064142928071864,-10.298355364225614,11.320305396396932
2298,13,"Zürich, Bahnhofquai/HB",0.030020795816563473,-70.55407719705912,71.58968686253823
2299,302,"Unterengstringen, Sennenbüel N",0.06233969517753406,-29.78243550974136,30.792367338412323
2300,31,"Zürich, Bahnhofplatz/HB",0.017798856751832057,-208.4579636994993,210.0961852497892
2301,31,"Zürich, Schlyfi",0.023081428111698298,-138.53925799271406,140.45489212228503
2302,35,"Zürich, Neeserweg",0.11455235928806698,-8.301701130358342,9.463235057777364
2303,4,"Zürich, Helmhaus",0.020892375130374605,-93.37915907771738,94.57891571935501
2304,485,"Adlikon b. R., Pächterried",1.9065314618447835,-8.000189256620747,1.2857881283060562
2305,726,"Volketswil, Volkiland Chliriet",0.1346938031856062,-9.263763033676618,10.58702887485579
2306,89,"Zürich, Frankental",0.10454953258574906,-16.602097363001604,18.125887098415014
2307,N2,"Zürich, SBB-Werkstätte",3.405896279994083,-59.00002934023024,3.231560280472496
2308,3,"Zürich, Werd",0.712598249271338,-1.5364407194764187,2.7548287126969226
2309,6,"Zürich, Rentenanstalt",0.32801881848268366,-10.213309927323543,10.704625526374961
2310,7,"Zürich, Bellevue",0.4969278712443229,-3.068196698208994,5.327639785443381
2311,7,"Zürich, Kunsthaus",0.4145237245983259,-1.747916763391782,3.95750992587829
2312,12,"Dübendorf, Ringwiesen",0.06812398903482988,-12.80839530309149,13.225332428537179
2313,13,"Zürich, Bahnhofplatz/HB",0.09650861907944461,-33.18336705434529,35.050601530251285
2314,13,"Zürich, Museum Rietberg",0.0497143338564242,-26.13123181067089,26.832067168724056
2315,163,"Kilchberg ZH, Bächlerstrasse",0.3545106777294902,-1.749293882429237,3.6025834695294687
2316,17,"Zürich, Stockerstrasse",0.029088555607662294,-91.58677589501973,92.77108799546718
2317,31,"Zürich, Zweiackerstrasse",3.826871621360301,-82.00000119996042,2.782357750467328
2318,32,"Zürich, Friesenbergstrasse",0.04173062518782922,-50.82812784489062,52.477361353038276
2319,46,"Zürich, Meierhofplatz",0.032368035406157104,-72.4504710340241,73.63064508019048
2320,62,"Zürich, Messe/Hallenstadion",0.0954446535176098,-24.389050902005533,25.702160557465948
2321,733,"Kloten, Zum Wilden Mann",0.2542337792840623,-4.048361648563649,4.5461142456082655
2322,754,"Dübendorf, Bahnhof",0.29381758652660794,-3.32005468057843,4.113818809832937
2323,83,"Zürich, Schiffbau",4.103422827389922,-91.0000000615687,1.2461543875925667
2324,E,"Zürich Flughafen, Bahnhof",0.5670498314777341,-2.895054547127541,3.8439833269261454
2325,N16,"Zürich, Bellevue",3.3734030459641327,-51.000036470335175,3.202198502849268
2326,N18,"Küsnacht ZH, Schiedhaldensteig",0.024477009738006497,-157.15695752226887,158.24757778422082
2327,N2,"Zürich, Bahnhofplatz/HB",0.26766182199193134,-57.01363806355437,60.43457031983536
2328,N2,"Zürich, Central",4.257109190191279,-57.00000002307974,1.7123784495429448
2329,N7,"Zürich, Limmatplatz",4.126366689637512,-60.00000006339877,1.5657703168230768
2330,34,"Zürich, Hardplatz",0.18682795407411126,-7.466053845455383,7.717195632180701
2331,34,"Zürich, Schlyfi",0.08290262631704273,-12.91037379699654,14.194794095008465
2332,3,"Zürich, Bahnhofstrasse/HB",0.43050392980875984,-2.7415617104498793,3.7749037572145854
2333,9,"Zürich,Kalkbreite/Bhf.Wiedikon",0.02705725037062094,-31.264758977273566,32.53856212661566
2334,IC,Zürich Altstetten,1.5885898221401278,-2.5455697768690653e-20,1.5767989860128996e-19
2335,10,"Zürich, Leutschenbach",2.0014104200176277,-9.000141978605829,1.2880447057394682
2336,11,"Zürich, Escher-Wyss-Platz",0.026907449557023184,-114.60247594234586,115.52123765967315
2337,15,"Zürich, Röslistrasse",0.042170012034142765,-50.262475043891584,51.231095237724034
2338,161,"Zürich, Seerose",0.09507248401706729,-12.677961229544817,13.806708338826658
2339,162,"Kilchberg ZH, Spital",0.31866271914643624,-1.8505906982340186,3.509679078769507
2340,184,"Adliswil, Krone",0.26471937972796755,-2.305398526321394,3.2514489233197845
2341,227,"Bonstetten-Wettswil, Bahnhof",0.09302267530450017,-19.84963355468198,21.451526846542293
2342,229,"Wettswil a.A., Dorf",0.10432596011385592,-19.694435643388037,21.297036869837235
2343,32,"Zürich, Militär-/Langstrasse",0.04043644422950929,-54.046245445634945,55.66372790281626
2344,4,"Zürich, Bürkliplatz",0.14242958757594812,-33.90658228519345,36.677165387012494
2345,451,"Watt, Haldensteig",0.36588089993966,-2.4425804148513786,3.5006733823541722
2346,7,"Zürich, Paradeplatz",0.09098414858146615,-13.188551455625863,13.946066880469452
2347,910,"Zollikon, Seestrasse",0.06708516472326045,-9.61476609421303,11.017139722279294
